Time,Counter,ax,ay,az,gx,gy,gz,mx,my,mz,roll,yaw,pitch,q0,q1,q2,q3,
06.17 13:17:24,577733,0.75657,1.23062,8.93516,-0.44741,-0.28443,2.45543,33.64563,16.00037,27.66418,6.51409,-65.31339,-6.88660,-0.84088,-0.01539,0.08109,0.53488,
06.17 13:17:24,577734,0.75657,0.96247,9.06924,-0.69988,-0.43250,2.28712,33.04749,15.40222,26.46790,6.02495,-64.14085,-7.22825,-0.84630,-0.01102,0.08119,0.52636,
06.17 13:17:24,577735,0.93374,0.65122,9.43316,-0.71692,-0.51346,2.21468,33.04749,15.40222,26.46790,5.36957,-62.81530,-7.68718,-0.85226,-0.00499,0.08150,0.51669,
06.17 13:17:24,577736,1.15401,0.47405,9.60554,-0.59548,-0.46019,2.17420,32.74841,16.00037,26.76697,4.89779,-61.83554,-8.02649,-0.85655,-0.00064,0.08189,0.50950,
06.17 13:17:24,577737,1.42216,0.39744,9.63427,-0.43356,-0.39734,2.09644,32.59888,15.85083,27.81372,4.46395,-60.77423,-8.35928,-0.86111,0.00333,0.08247,0.50165,
06.17 13:17:24,577738,1.64721,0.22984,9.61511,-0.35473,-0.26419,2.03572,32.29980,13.75732,27.81372,4.05261,-59.64478,-8.64782,-0.86588,0.00688,0.08290,0.49325,
06.17 13:17:24,577739,1.79565,-0.06225,9.55287,-0.28016,-0.08629,2.08579,29.30908,15.85083,27.51465,3.71125,-58.60869,-8.81087,-0.87021,0.00942,0.08275,0.48556,
06.17 13:17:24,577740,2.08774,0.01915,9.39485,-0.27697,0.07776,2.15396,31.85120,15.10315,27.96326,3.39058,-57.51712,-8.88659,-0.87473,0.01140,0.08208,0.47743,
06.17 13:17:24,577741,2.13563,0.12450,9.52892,-0.31638,0.28336,2.12520,29.75769,16.00037,27.66418,3.01318,-56.30438,-8.83777,-0.87972,0.01323,0.08028,0.46844,
06.17 13:17:24,577742,2.03986,0.15323,9.81144,-0.33343,0.47191,2.16462,30.65491,13.30872,27.96326,2.65016,-55.20057,-8.68258,-0.88422,0.01463,0.07775,0.46027,
06.17 13:17:24,577743,1.87227,0.20111,9.92636,-0.27164,0.64875,2.30204,30.65491,13.30872,27.96326,2.23698,-53.80753,-8.36153,-0.88986,0.01562,0.07381,0.44991,
06.17 13:17:24,577744,1.83396,0.25857,9.83538,-0.24714,0.67218,2.39898,30.20630,14.35547,26.01929,1.94102,-52.69461,-8.06496,-0.89429,0.01606,0.07051,0.44156,
06.17 13:17:24,577745,1.77171,0.23463,9.70609,-0.25779,0.64235,2.47141,31.10352,16.14990,27.21558,1.61959,-51.41427,-7.74114,-0.89929,0.01657,0.06693,0.43187,
06.17 13:17:24,577746,1.82917,0.14844,9.62469,-0.24714,0.60400,2.56729,29.90723,16.14990,27.51465,1.27167,-49.96014,-7.40755,-0.90480,0.01724,0.06323,0.42074,
06.17 13:17:24,577747,1.85311,0.02394,9.57202,-0.18109,0.64981,2.59072,31.25305,15.10315,27.96326,0.96950,-48.60561,-7.08493,-0.90982,0.01773,0.05979,0.41028,
06.17 13:17:24,577748,1.80044,0.01915,9.43316,-0.02237,0.71266,2.55877,31.25305,15.10315,27.96326,0.70413,-46.99530,-6.65928,-0.91565,0.01753,0.05571,0.39770,
06.17 13:17:24,577749,1.83396,0.02394,9.37569,0.15020,0.77338,2.52894,27.81372,18.54248,27.21558,0.59775,-45.78807,-6.29849,-0.91993,0.01657,0.05264,0.38817,
06.17 13:17:24,577750,1.65200,-0.15802,9.39485,0.26099,0.94169,2.49059,29.30908,17.04712,26.61743,0.57551,-44.47249,-5.83791,-0.92451,0.01463,0.04903,0.37769,
06.17 13:17:24,577751,1.36469,-0.37350,9.62469,0.27164,1.10894,2.47994,29.15955,16.89758,27.06604,0.60300,-43.05019,-5.21829,-0.92936,0.01181,0.04428,0.36629,
06.17 13:17:24,577752,1.24977,-0.53151,10.00297,0.27484,1.15688,2.55024,27.96326,17.19666,27.96326,0.63672,-41.72867,-4.60061,-0.93373,0.00911,0.03948,0.35564,
06.17 13:17:24,577753,1.11091,-0.52672,10.25676,0.28656,1.08444,2.57794,26.46790,16.29944,29.45862,0.69093,-40.37558,-3.98852,-0.93804,0.00635,0.03474,0.34467,
06.17 13:17:24,577754,0.95289,-0.44532,10.29986,0.21731,0.84902,2.50337,28.41187,18.84155,26.91650,0.74887,-38.90691,-3.42295,-0.94252,0.00379,0.03034,0.33269,
06.17 13:17:24,577755,0.86670,-0.42617,10.21366,0.10653,0.60933,2.34039,28.41187,17.94434,26.31836,0.76129,-37.64012,-3.03948,-0.94623,0.00227,0.02725,0.32229,
06.17 13:17:24,577756,0.90501,-0.51715,10.10353,0.03409,0.37497,2.12307,28.41187,17.94434,26.31836,0.73971,-36.25924,-2.74722,-0.95010,0.00133,0.02479,0.31091,
06.17 13:17:24,577757,0.93853,-0.62728,10.14663,0.08309,0.34088,1.98885,26.91650,17.64526,29.01001,0.71892,-35.30288,-2.58750,-0.95269,0.00087,0.02342,0.30299,
06.17 13:17:24,577758,1.03430,-0.57940,10.22324,0.33875,0.37604,1.90895,27.66418,16.29944,26.16882,0.79331,-34.30334,-2.39970,-0.95532,-0.00044,0.02205,0.29468,
06.17 13:17:24,577759,1.22583,-0.46926,10.11790,0.70414,0.43250,1.88978,25.57068,18.99109,27.06604,1.07262,-33.22606,-2.17105,-0.95808,-0.00355,0.02083,0.28566,
06.17 13:17:24,577760,1.24977,-0.30646,9.82580,0.97578,0.48470,1.85995,26.01929,19.73877,27.81372,1.51793,-32.25190,-1.93672,-0.96048,-0.00803,0.01991,0.27746,
06.17 13:17:24,577761,1.10612,-0.06704,9.50977,1.10255,0.49961,1.77260,26.01929,20.93506,28.11279,2.07370,-31.30687,-1.69346,-0.96271,-0.01344,0.01911,0.26947,
06.17 13:17:24,577762,0.99120,0.20111,9.26556,1.11107,0.54222,1.67886,26.01929,18.54248,26.61743,2.72443,-30.32877,-1.42210,-0.96490,-0.01970,0.01819,0.26120,
06.17 13:17:25,577785,-0.39744,1.03908,9.54329,0.02024,-0.16618,0.39734,23.77625,22.57996,24.07532,6.01605,-16.45225,1.55537,-0.98814,-0.05387,-0.00591,0.14357,
06.17 13:17:25,577788,-0.77572,1.90100,9.93115,-0.46019,0.28230,2.05170,20.93506,21.83228,24.82300,5.95104,-14.43638,1.58946,-0.99054,-0.05323,-0.00722,0.12618,
06.17 13:17:25,577815,0.08140,0.74220,10.27591,0.89589,0.29721,1.47006,11.96289,19.43970,26.61743,4.59263,11.18542,-0.24545,-0.99441,-0.04008,-0.00177,-0.09746,
06.17 13:17:25,577820,0.05267,1.04866,9.63906,0.54968,0.25034,1.24103,9.57031,19.43970,24.82300,6.92717,15.07962,0.44150,-0.98955,-0.05938,-0.01174,-0.13074,
06.17 13:17:25,577821,-0.00958,1.40300,9.41879,0.23436,0.11185,1.16753,12.26196,19.73877,25.12207,7.12954,15.72632,0.44119,-0.98869,-0.06106,-0.01231,-0.13630,
06.17 13:17:25,577822,-0.05267,1.81002,9.38048,0.01917,0.26099,1.18138,12.26196,19.73877,25.12207,7.22118,16.47287,0.47874,-0.98773,-0.06172,-0.01315,-0.14270,
06.17 13:17:25,577823,-0.11492,2.03028,9.30866,-0.28230,0.26525,1.31134,9.27124,17.94434,25.72021,7.16078,17.09453,0.53653,-0.98698,-0.06106,-0.01390,-0.14804,
06.17 13:17:25,577824,-0.16759,1.89621,9.23683,-0.52304,0.29721,1.43598,10.46753,20.63599,25.42114,6.93355,17.85810,0.59478,-0.98609,-0.05893,-0.01450,-0.15461,
06.17 13:17:25,577825,-0.22027,1.61848,9.42837,-0.64448,0.36645,1.48924,9.86938,19.14063,24.22485,6.58809,18.74648,0.69645,-0.98504,-0.05570,-0.01534,-0.16224,
06.17 13:17:25,577826,-0.18675,1.28329,9.75877,-0.65833,0.43463,1.46580,8.37402,18.24341,24.52393,6.23446,19.57376,0.82715,-0.98401,-0.05236,-0.01635,-0.16933,
06.17 13:17:25,577827,-0.19632,1.12049,10.00297,-0.53157,0.53050,1.35289,11.21521,18.69202,26.16882,5.92396,20.35828,1.01440,-0.98297,-0.04929,-0.01783,-0.17602,
06.17 13:17:25,577828,-0.22027,1.18752,10.21845,-0.44848,0.63064,1.26127,10.31799,18.69202,26.16882,5.65754,21.15562,1.28972,-0.98183,-0.04644,-0.02011,-0.18278,
06.17 13:17:25,577829,-0.17717,1.28329,10.28070,-0.38243,0.70627,1.26234,8.52356,19.29016,24.97253,5.45092,21.87088,1.59678,-0.98074,-0.04404,-0.02268,-0.18881,
06.17 13:17:25,577830,-0.05267,1.34554,10.27591,-0.24288,0.72012,1.37206,8.52356,19.29016,24.97253,5.28370,22.75774,1.98346,-0.97930,-0.04177,-0.02604,-0.19626,
06.17 13:17:25,577831,-0.05746,1.35033,10.19451,-0.16831,0.67538,1.46048,9.42078,16.29944,25.57068,5.21666,23.48759,2.27250,-0.97803,-0.04051,-0.02866,-0.20239,
06.17 13:17:25,577832,-0.12450,1.07739,10.21845,-0.12677,0.56885,1.51055,7.17773,17.94434,26.31836,5.17953,24.32915,2.53875,-0.97650,-0.03949,-0.03115,-0.20946,
06.17 13:17:25,577833,0.06225,1.64242,10.39562,0.26738,0.36219,1.47006,9.27124,17.04712,25.72021,5.23808,25.24418,2.74153,-0.97476,-0.03935,-0.03330,-0.21715,
06.17 13:17:25,577834,0.00958,1.07739,10.30943,0.45274,0.38776,1.54889,9.71985,18.09387,25.86975,5.49531,26.07192,2.86006,-0.97306,-0.04106,-0.03509,-0.22406,
06.17 13:17:25,577835,-0.33040,0.35434,10.36211,0.51985,0.49002,1.81521,9.71985,18.09387,25.86975,5.88195,27.19061,3.04150,-0.97066,-0.04362,-0.03782,-0.23333,
06.17 13:17:25,577836,-0.68474,0.31603,10.14184,0.38563,0.62318,1.95050,7.47681,15.55176,25.72021,6.17003,28.15920,3.22283,-0.96852,-0.04535,-0.04032,-0.24134,
06.17 13:17:25,577837,-0.95768,0.29688,10.02213,0.16085,0.72438,1.95583,7.92542,16.00037,26.46790,6.38393,29.27233,3.48218,-0.96602,-0.04618,-0.04341,-0.25052,
06.17 13:17:25,577838,-1.09176,0.25379,10.08438,0.06498,0.69349,1.81841,7.92542,16.00037,26.46790,6.52491,30.53947,3.81528,-0.96308,-0.04611,-0.04704,-0.26095,
06.17 13:17:25,577839,-1.11091,0.26815,10.15620,0.12890,0.60400,1.76940,6.28052,16.14990,25.72021,6.63744,31.46404,4.03579,-0.96087,-0.04615,-0.04952,-0.26854,
06.17 13:17:25,577840,-1.18274,0.30646,10.13226,0.22158,0.51985,1.70655,10.01892,16.29944,27.96326,6.81847,32.44306,4.23305,-0.95843,-0.04676,-0.05200,-0.27654,
06.17 13:17:25,577841,-1.34075,0.41659,9.95030,0.25566,0.36965,1.61281,7.17773,17.04712,25.72021,7.04692,33.46328,4.38254,-0.95582,-0.04782,-0.05423,-0.28487,
06.17 13:17:25,577842,-1.31681,0.48363,9.71088,0.26099,0.21731,1.52546,7.47681,17.34619,26.31836,7.25686,34.33610,4.43813,-0.95352,-0.04901,-0.05559,-0.29201,
06.17 13:17:25,577843,-1.16837,0.53151,9.52413,0.28336,0.05539,1.45089,7.47681,17.34619,26.31836,7.51749,35.30366,4.39665,-0.95092,-0.05081,-0.05634,-0.29995,
06.17 13:17:25,577844,-1.14922,0.47884,9.50498,0.33343,-0.05220,1.44556,8.22449,17.19666,24.37439,7.72775,36.01683,4.30284,-0.94895,-0.05246,-0.05644,-0.30582,
06.17 13:17:25,577845,-1.20668,0.46448,9.50977,0.41545,-0.17577,1.49776,6.28052,15.85083,26.01929,7.99816,36.81103,4.12900,-0.94670,-0.05478,-0.05610,-0.31237,
06.17 13:17:25,577846,-1.14443,0.44532,9.53371,0.46446,-0.27910,1.51374,6.28052,15.85083,26.01929,8.36509,37.76405,3.83585,-0.94392,-0.05817,-0.05517,-0.32025,
06.17 13:17:25,577847,-1.03430,0.54109,9.48583,0.38882,-0.29721,1.46580,5.53284,16.00037,24.97253,8.63161,38.48344,3.58217,-0.94176,-0.06074,-0.05421,-0.32622,
06.17 13:17:25,577848,-0.79966,0.59855,9.50977,0.28230,-0.28869,1.38058,5.83191,16.00037,25.57068,8.86191,39.23344,3.30581,-0.93949,-0.06308,-0.05301,-0.33247,
06.17 13:17:25,577849,-0.55545,0.59855,9.61990,0.23436,-0.27164,1.28364,5.68237,15.55176,23.32764,9.05969,39.99624,3.01819,-0.93714,-0.06521,-0.05167,-0.33883,
06.17 13:17:25,577851,-0.20590,0.79487,9.51456,0.17790,-0.27484,1.27725,5.38330,14.35547,26.61743,9.37878,41.43879,2.46116,-0.93259,-0.06887,-0.04893,-0.35087,
06.17 13:17:25,577852,-0.21069,0.81882,9.48104,0.21731,-0.28336,1.34543,2.99072,14.35547,24.82300,9.50740,42.07403,2.21672,-0.93053,-0.07041,-0.04773,-0.35616,
06.17 13:17:25,577853,-0.31603,0.89064,9.47146,0.21518,-0.25673,1.35928,3.58887,13.45825,24.52393,9.66163,42.79529,1.94647,-0.92814,-0.07222,-0.04648,-0.36214,
06.17 13:17:25,577854,-0.43574,1.00556,9.45710,0.18003,-0.20027,1.31347,3.58887,13.45825,24.52393,9.82098,43.63061,1.65980,-0.92533,-0.07409,-0.04520,-0.36904,
06.17 13:17:25,577855,-0.46926,1.00078,9.49062,0.16192,-0.16299,1.35608,3.14026,13.30872,25.27161,9.92561,44.28179,1.45858,-0.92312,-0.07534,-0.04434,-0.37440,
06.17 13:17:25,577856,-0.53630,0.92895,9.53371,0.23968,-0.13742,1.40615,2.09351,13.45825,23.62671,10.05764,45.03327,1.25128,-0.92051,-0.07680,-0.04361,-0.38055,
06.17 13:17:25,577857,-0.59376,0.96726,9.45231,0.29614,-0.18216,1.48498,4.48608,13.45825,25.12207,10.24517,45.87714,1.00985,-0.91750,-0.07880,-0.04288,-0.38743,
06.17 13:17:25,577858,-0.58419,1.01035,9.37569,0.30680,-0.27697,1.60855,2.84119,13.90686,24.97253,10.43092,46.70670,0.73397,-0.91448,-0.08092,-0.04189,-0.39420,
06.17 13:17:25,577859,-0.47884,1.09654,9.26077,0.27590,-0.43143,1.77580,2.84119,13.90686,24.97253,10.63657,47.76446,0.30545,-0.91053,-0.08367,-0.03995,-0.40287,
06.17 13:17:25,577860,-0.42138,1.13485,9.16979,0.27377,-0.54542,1.94411,2.09351,14.35547,25.42114,10.77777,48.65559,-0.11067,-0.90713,-0.08597,-0.03781,-0.41020,
06.17 13:17:25,577861,-0.47405,1.15879,9.19852,0.31106,-0.62211,2.10816,0.74768,11.51428,24.97253,10.93616,49.72463,-0.63984,-0.90294,-0.08879,-0.03502,-0.41898,
06.17 13:17:25,577862,-0.49799,1.25935,9.24162,0.37497,-0.67644,2.12520,0.74768,11.51428,24.97253,11.14674,51.03595,-1.32155,-0.89763,-0.09258,-0.03147,-0.42972,
06.17 13:17:25,577863,-0.37828,1.38864,9.18416,0.38776,-0.67325,2.04318,1.49536,11.06567,23.32764,11.31828,52.01931,-1.85712,-0.89351,-0.09568,-0.02874,-0.43774,
06.17 13:17:25,577864,-0.16281,1.46046,9.17458,0.34515,-0.59122,1.93345,1.64490,11.51428,24.37439,11.48691,53.04969,-2.41283,-0.88910,-0.09887,-0.02593,-0.44611,
06.17 13:17:25,577865,0.06225,1.47004,9.22246,0.29295,-0.44528,1.87593,1.19629,11.96289,23.92578,11.63649,54.13428,-2.94083,-0.88440,-0.10185,-0.02338,-0.45484,
06.17 13:17:25,577866,0.23942,1.50356,9.10754,0.15340,-0.30573,1.95689,1.04675,10.91614,22.87903,11.70898,55.15907,-3.34909,-0.87998,-0.10383,-0.02143,-0.46299,
06.17 13:17:25,577867,0.15323,1.55623,9.05487,-0.02237,-0.13742,2.16249,1.04675,10.91614,22.87903,11.67186,56.48559,-3.76015,-0.87433,-0.10497,-0.01933,-0.47342,
06.17 13:17:25,577868,-0.02873,1.63285,9.18416,-0.12890,-0.00639,2.33826,0.29907,11.06567,23.62671,11.55739,57.63071,-4.01374,-0.86948,-0.10495,-0.01797,-0.48231,
06.17 13:17:25,577869,0.00958,1.68073,9.29429,-0.22051,0.18323,2.50763,-1.94397,9.12170,24.07532,11.36594,59.02202,-4.22626,-0.86359,-0.10419,-0.01681,-0.49299,
06.17 13:17:25,577870,0.72305,1.03430,9.81144,-0.34728,0.46019,2.63227,-0.89722,8.67310,23.32764,11.07668,60.64103,-4.33376,-0.85672,-0.10225,-0.01620,-0.50525,
06.17 13:17:25,577871,0.97205,0.84755,9.72046,-0.48043,0.64768,2.65144,-1.64490,8.82263,24.97253,10.73965,62.20568,-4.29540,-0.85007,-0.09935,-0.01636,-0.51693,
06.17 13:17:25,577872,0.81403,0.74699,9.59596,-0.63170,0.64981,2.57155,-1.19629,6.57959,23.92578,10.31942,63.76299,-4.19366,-0.84339,-0.09556,-0.01652,-0.52845,
06.17 13:17:25,577873,0.55067,0.71826,9.71088,-0.73077,0.54861,2.49165,-0.89722,7.77588,23.92578,9.79375,65.38635,-4.09994,-0.83631,-0.09104,-0.01608,-0.54038,
06.17 13:17:25,577874,0.38307,0.78051,9.80665,-0.75527,0.41332,2.45437,-0.29907,6.28052,24.22485,9.28621,66.84291,-4.06244,-0.82980,-0.08698,-0.01507,-0.55102,
06.17 13:17:25,577875,0.45490,0.83797,9.85453,-0.73929,0.31638,2.35743,-0.29907,6.28052,24.22485,8.68555,68.49870,-4.07304,-0.82219,-0.08249,-0.01330,-0.56304,
06.17 13:17:25,577876,0.57461,0.86670,9.98861,-0.65620,0.25140,2.20510,-1.04675,4.93469,27.66418,8.25715,69.73976,-4.09862,-0.81633,-0.07942,-0.01187,-0.57198,
06.17 13:17:25,577877,0.82839,0.95289,10.14184,-0.52411,0.16618,1.99950,-0.29907,4.48608,24.52393,7.85374,70.98320,-4.14297,-0.81032,-0.07666,-0.01037,-0.58085,
06.17 13:17:25,577878,1.20189,1.13964,10.10832,-0.40054,0.05859,1.80349,-2.09351,2.99072,23.92578,7.50400,72.22058,-4.22590,-0.80418,-0.07451,-0.00882,-0.58962,
06.17 13:17:25,577879,1.44610,1.26893,10.04128,-0.29934,-0.02876,1.77580,-1.04675,2.24304,25.57068,7.24059,73.30775,-4.34173,-0.79865,-0.07319,-0.00734,-0.59726,
06.17 13:17:25,577880,1.42216,1.42694,10.00776,-0.08629,-0.14061,1.84397,-1.04675,2.24304,25.57068,7.03539,74.58884,-4.54060,-0.79193,-0.07273,-0.00569,-0.60621,
06.17 13:17:25,577881,1.33118,1.58017,9.93594,0.07563,-0.22371,1.89617,-1.34583,0.44861,24.97253,6.96623,75.40157,-4.74410,-0.78754,-0.07329,-0.00443,-0.61186,
06.17 13:17:25,577882,1.09654,1.73819,9.92157,0.28016,-0.28016,1.99098,-1.34583,0.44861,24.97253,6.98623,76.53846,-5.06638,-0.78122,-0.07511,-0.00306,-0.61971,
06.17 13:17:25,577883,0.79009,1.64721,10.10353,0.50600,-0.23968,1.93026,-1.34583,0.44861,24.97253,7.13742,77.69122,-5.39147,-0.77463,-0.07787,-0.00244,-0.62759,
06.17 13:17:25,577884,0.68953,1.58017,10.05565,0.59974,-0.17896,1.86528,-2.39258,0.29907,24.82300,7.29611,78.32693,-5.56638,-0.77091,-0.07988,-0.00256,-0.63190,
06.17 13:17:26,577885,0.60334,1.52750,9.89284,0.66686,-0.07350,1.84397,-2.84119,1.64490,22.57996,7.55564,79.44675,-5.75963,-0.76438,-0.08265,-0.00350,-0.63943,
06.17 13:17:26,577886,0.60813,1.47962,9.73004,0.66259,-0.03941,1.88978,-0.89722,1.49536,25.72021,7.85548,80.45264,-5.93721,-0.75839,-0.08560,-0.00473,-0.64613,
06.17 13:17:26,577887,0.78530,1.31202,9.71088,0.61572,-0.04581,1.94304,-1.19629,0.29907,26.31836,8.10324,81.40156,-6.10202,-0.75271,-0.08811,-0.00576,-0.65240,
06.17 13:17:26,577888,1.07260,1.11570,9.72525,0.57205,-0.10013,2.01868,-1.19629,0.29907,26.31836,8.36060,82.58400,-6.33164,-0.74556,-0.09103,-0.00664,-0.66015,
06.17 13:17:26,577889,1.30245,1.01035,9.72525,0.52091,-0.13209,2.02294,-1.34583,-1.04675,24.37439,8.52440,83.49397,-6.53577,-0.74000,-0.09321,-0.00699,-0.66606,
06.17 13:17:26,577890,1.57538,1.01035,9.69173,0.42611,-0.13848,2.02187,-1.94397,-1.34583,24.37439,8.66423,84.49762,-6.77395,-0.73383,-0.09542,-0.00709,-0.67254,
06.17 13:17:26,577891,1.70467,1.90100,9.03093,0.10013,-0.14701,2.03679,-1.34583,-1.64490,23.47717,8.70657,85.61819,-7.03391,-0.72696,-0.09715,-0.00661,-0.67971,
06.17 13:17:26,577892,1.51792,2.29365,8.44674,-0.81706,-0.18642,1.78645,-0.59814,-1.19629,27.51465,8.34523,86.57153,-7.28811,-0.72137,-0.09632,-0.00364,-0.68578,
06.17 13:17:26,577893,1.28808,0.79487,9.81144,-0.59335,-0.18003,1.46687,-1.34583,-3.43933,24.07532,7.79135,87.35433,-7.51983,-0.71694,-0.09421,0.00050,-0.69071,
06.17 13:17:26,577894,1.04387,0.19632,10.65420,0.09161,0.11824,1.40508,-1.34583,-3.14026,24.07532,7.57092,88.10893,-7.64447,-0.71246,-0.09359,0.00200,-0.69542,
06.17 13:17:26,577895,0.84755,0.40223,10.25676,0.23329,0.33662,1.58937,-1.49536,-3.88794,23.92578,7.57561,88.87085,-7.61753,-0.70783,-0.09347,0.00118,-0.70014,
06.17 13:17:26,577896,0.73741,0.67995,9.79228,0.14914,0.39947,1.72786,-1.49536,-3.88794,23.92578,7.55754,89.91824,-7.50894,-0.70151,-0.09270,-0.00023,-0.70658,
06.17 13:17:26,577897,0.77093,0.78051,9.61033,0.10333,0.35047,1.73745,-1.79443,-3.88794,22.13135,7.50690,90.73019,-7.43310,-0.69659,-0.09192,-0.00104,-0.71154,
06.17 13:17:26,577898,0.98162,0.88107,9.44752,0.03409,0.27271,1.79497,-1.64490,-3.43933,24.97253,7.42317,91.64241,-7.38693,-0.69100,-0.09112,-0.00153,-0.71707,
06.17 13:17:26,577899,1.35033,0.79487,9.44752,-0.04581,0.30999,1.96009,-0.74768,-4.03748,24.67346,7.26993,92.71622,-7.36096,-0.68440,-0.09002,-0.00157,-0.72352,
06.17 13:17:26,577900,1.65679,0.67038,9.56723,-0.05646,0.41865,2.16142,-1.04675,-7.02820,24.97253,7.09410,93.81078,-7.29970,-0.67764,-0.08858,-0.00168,-0.73003,
06.17 13:17:26,577901,1.75734,0.65601,9.70131,-0.02983,0.48150,2.36489,-1.04675,-7.02820,24.97253,6.87721,95.26267,-7.17611,-0.66859,-0.08649,-0.00213,-0.73857,
06.17 13:17:26,577902,1.65200,0.79009,9.66779,0.00959,0.47937,2.47141,-1.19629,-6.87866,25.12207,6.72262,96.43987,-7.07642,-0.66116,-0.08493,-0.00259,-0.74542,
06.17 13:17:26,577903,1.40300,0.97683,9.56723,0.10759,0.40587,2.52468,-0.29907,-6.57959,24.82300,6.58751,97.78621,-6.99124,-0.65252,-0.08357,-0.00319,-0.75314,
06.17 13:17:26,577904,1.09654,1.28329,9.41400,0.18003,0.30893,2.51935,-0.29907,-6.57959,24.82300,6.48835,99.39910,-6.94343,-0.64196,-0.08265,-0.00397,-0.76225,
06.17 13:17:26,577905,0.93374,1.50356,9.40921,0.19814,0.25566,2.44265,1.94397,-9.71985,25.86975,6.43861,100.60637,-6.94433,-0.63393,-0.08233,-0.00451,-0.76897,
06.17 13:17:26,577906,0.85712,1.55623,9.47146,0.25460,0.23968,2.31375,1.34583,-7.92542,24.37439,6.40995,101.87389,-6.95425,-0.62540,-0.08218,-0.00517,-0.77593,
06.17 13:17:26,577907,0.87149,1.54187,9.50977,0.33023,0.26525,2.22427,1.04675,-8.22449,23.47717,6.42926,103.19778,-6.95020,-0.61638,-0.08220,-0.00627,-0.78310,
06.17 13:17:26,577908,1.07260,1.55623,9.58160,0.35686,0.31425,2.13799,2.09351,-9.27124,26.01929,6.48050,104.36799,-6.92293,-0.60834,-0.08221,-0.00761,-0.78936,
06.17 13:17:26,577909,1.44610,1.54187,9.53371,0.28230,0.36326,2.02720,2.09351,-9.27124,26.01929,6.53522,105.69287,-6.85170,-0.59918,-0.08191,-0.00931,-0.79634,
06.17 13:17:26,577910,1.64721,1.48919,9.46189,0.18962,0.40160,2.05170,1.34583,-10.31799,26.76697,6.53055,106.68272,-6.77426,-0.59234,-0.08127,-0.01039,-0.80149,
06.17 13:17:26,577911,1.70946,1.50356,9.45231,0.02344,0.41971,2.16568,2.24304,-10.91614,26.46790,6.45265,107.82555,-6.67458,-0.58444,-0.08006,-0.01117,-0.80738,
06.17 13:17:26,577912,1.67115,1.40779,9.34218,-0.08309,0.38989,2.28180,3.14026,-10.01892,25.86975,6.27369,109.14815,-6.57662,-0.57527,-0.07834,-0.01131,-0.81410,
06.17 13:17:26,577913,1.56581,1.29287,9.31344,-0.12677,0.38563,2.38406,2.54211,-10.61707,25.57068,6.06820,110.41898,-6.50098,-0.56640,-0.07665,-0.01109,-0.82046,
06.17 13:17:26,577914,1.55623,0.93853,9.51935,-0.01598,0.35899,2.43200,2.39258,-11.06567,26.01929,5.87169,111.72853,-6.43352,-0.55716,-0.07508,-0.01088,-0.82691,
06.17 13:17:26,577915,1.57060,0.70868,9.80186,0.20453,0.39947,2.43306,2.54211,-11.81335,25.86975,5.78191,113.17596,-6.35418,-0.54678,-0.07393,-0.01155,-0.83390,
06.17 13:17:26,577916,1.49398,0.74699,9.90721,0.26206,0.41545,2.40537,3.28979,-12.26196,26.01929,5.77344,114.49372,-6.25815,-0.53722,-0.07305,-0.01279,-0.84015,
06.17 13:17:26,577917,1.37427,0.85712,9.82580,0.26206,0.40480,2.35317,3.28979,-12.26196,26.01929,5.78323,116.03399,-6.14864,-0.52594,-0.07211,-0.01435,-0.84731,
06.17 13:17:26,577918,1.21147,1.01514,9.75877,0.19175,0.45806,2.29351,3.73840,-11.81335,25.86975,5.77855,117.18237,-6.04973,-0.51749,-0.07121,-0.01549,-0.85256,
06.17 13:17:26,577919,0.93374,1.05824,9.72046,0.13103,0.51559,2.19977,5.08423,-12.86011,24.82300,5.73456,118.41587,-5.90080,-0.50840,-0.06973,-0.01659,-0.85811,
06.17 13:17:26,577920,0.67516,0.99120,9.68694,0.12996,0.48683,2.06448,5.08423,-12.86011,27.81372,5.68922,119.69234,-5.71985,-0.49894,-0.06799,-0.01782,-0.86376,
06.17 13:17:26,577921,0.41180,0.79009,9.66300,0.14807,0.32384,1.96435,5.68237,-13.75732,26.91650,5.65101,120.78958,-5.60082,-0.49074,-0.06675,-0.01870,-0.86852,
06.17 13:17:26,577922,0.09577,0.31125,9.52413,0.40054,-0.05113,1.90469,5.68237,-13.75732,26.91650,5.69284,122.02765,-5.63218,-0.48129,-0.06696,-0.01960,-0.87376,
06.17 13:17:26,577923,0.00479,0.52194,9.70131,0.58909,-0.48896,1.86528,5.83191,-12.11243,27.06604,5.87916,122.92425,-5.86325,-0.47419,-0.06934,-0.02059,-0.87743,
06.17 13:17:26,577924,0.34955,0.95289,9.95030,0.56033,-0.82345,1.87487,6.13098,-13.30872,24.67346,6.10525,123.88621,-6.35342,-0.46636,-0.07384,-0.02089,-0.88124,
06.17 13:17:26,577925,0.79966,1.27372,9.97424,0.62424,-0.78297,1.75769,6.13098,-13.30872,24.67346,6.35957,124.99171,-7.01242,-0.45723,-0.07973,-0.02090,-0.88550,
06.17 13:17:26,577926,1.07260,1.44131,9.84975,0.73610,-0.62318,1.61920,6.28052,-15.25269,26.01929,6.60751,125.76617,-7.45198,-0.45076,-0.08396,-0.02161,-0.88841,
