Time,Counter,ax,ay,az,gx,gy,gz,mx,my,mz,roll,yaw,pitch,q0,q1,q2,q3,
06.17 10:59:07,80610,0.52194,0.17717,9.86890,-0.00852,-0.00107,0.00533,1.79443,6.28052,29.90723,1.07737,-155.07953,-2.09312,0.21589,-0.01581,-0.01312,-0.97618,
06.17 10:59:07,80611,0.52672,0.17238,9.86890,-0.00746,0.00000,0.00533,3.28979,4.78516,30.20630,1.07739,-156.85741,-2.09300,0.20071,-0.01601,-0.01287,-0.97943,
06.17 10:59:07,80612,0.52672,0.16759,9.87369,-0.00746,0.00000,0.00639,3.58887,3.88794,28.11279,1.07734,-160.05016,-2.09334,0.17335,-0.01636,-0.01242,-0.98464,
06.17 10:59:07,80613,0.52672,0.18196,9.87369,-0.00746,0.00000,0.00746,3.14026,4.03748,27.36511,1.07737,-162.39754,-2.09299,0.15315,-0.01661,-0.01208,-0.98798,
06.17 10:59:07,80614,0.52672,0.17717,9.86890,-0.00639,-0.00107,0.00639,3.14026,4.03748,27.36511,1.07758,-164.75609,-2.09277,0.13278,-0.01685,-0.01174,-0.99091,
06.17 10:59:07,80615,0.52672,0.17717,9.86411,-0.00746,-0.00107,0.00639,2.24304,4.93469,28.56140,1.07785,-165.01057,-2.09318,0.13058,-0.01688,-0.01171,-0.99121,
06.17 10:59:07,80616,0.52672,0.18196,9.86890,-0.00746,0.00000,0.00746,1.64490,4.03748,27.96326,1.07797,-164.58148,-2.09365,0.13429,-0.01684,-0.01177,-0.99071,
06.17 10:59:07,80617,0.52672,0.19154,9.87369,-0.00852,0.00000,0.00639,1.64490,4.03748,27.96326,1.07771,-164.15274,-2.09330,0.13799,-0.01680,-0.01183,-0.99022,
06.17 10:59:07,80618,0.53151,0.18675,9.87369,-0.00746,-0.00107,0.00426,3.43933,4.33655,28.26233,1.07769,-166.66925,-2.09355,0.11622,-0.01705,-0.01146,-0.99300,
06.17 10:59:07,80619,0.52672,0.18675,9.87369,-0.00852,-0.00107,0.00639,0.74768,4.33655,28.26233,1.07719,-164.18564,-2.09426,0.13771,-0.01681,-0.01182,-0.99025,
06.17 10:59:07,80620,0.53151,0.18196,9.87369,-0.00852,0.00000,0.00746,2.69165,4.18701,29.30908,1.07643,-165.51799,-2.09453,0.12619,-0.01695,-0.01162,-0.99179,
06.17 10:59:07,80621,0.52672,0.18196,9.87369,-0.00746,0.00107,0.00639,3.58887,3.58887,29.30908,1.07624,-169.10088,-2.09438,0.09512,-0.01730,-0.01108,-0.99524,
06.17 10:59:07,80622,0.53151,0.18196,9.87848,-0.00852,-0.00107,0.00639,3.58887,3.58887,29.30908,1.07567,-172.71049,-2.09436,0.06373,-0.01764,-0.01053,-0.99775,
06.17 10:59:07,80623,0.51715,0.17717,9.87369,-0.00959,-0.00107,0.00533,2.84119,4.03748,28.86047,1.07505,-174.49936,-2.09424,0.04815,-0.01780,-0.01025,-0.99861,
06.17 10:59:07,80624,0.51715,0.17717,9.86890,-0.00852,-0.00107,0.00639,0.89722,4.18701,28.11279,1.07461,-172.29361,-2.09468,0.06736,-0.01761,-0.01058,-0.99751,
06.17 10:59:07,80625,0.53151,0.17238,9.87369,-0.00639,-0.00320,0.00639,3.43933,4.33655,28.86047,1.07438,-174.82349,-2.09548,0.04532,-0.01784,-0.01019,-0.99874,
06.17 10:59:07,80626,0.54109,0.18675,9.86890,-0.00533,-0.00107,0.00639,2.99072,4.78516,29.01001,1.07498,-176.24532,-2.09599,0.03293,-0.01797,-0.00997,-0.99923,
06.17 10:59:07,80627,0.55067,0.18675,9.86411,-0.00746,0.00000,0.00852,2.54211,4.63562,29.15955,1.07494,-177.04424,-2.09597,0.02596,-0.01804,-0.00985,-0.99944,
06.17 10:59:07,80628,0.53630,0.18675,9.86411,-0.00959,0.00426,0.00639,2.39258,3.88794,29.90723,1.07375,-178.03699,-2.09408,0.01730,-0.01811,-0.00968,-0.99964,
06.17 10:59:07,80629,0.51715,0.18196,9.86890,-0.01278,0.00320,0.00426,2.54211,4.63562,29.15955,1.07196,-178.84117,-2.09242,0.01028,-0.01816,-0.00954,-0.99972,
06.17 10:59:07,80630,0.49321,0.17238,9.86890,-0.00852,-0.00107,0.00533,2.54211,4.63562,29.15955,1.07044,-179.64574,-2.09237,0.00326,-0.01823,-0.00940,-0.99978,
06.17 10:59:07,80631,0.48363,0.17717,9.86890,-0.00852,0.00000,0.00639,3.58887,4.18701,29.30908,1.07025,177.40552,-2.09275,-0.02246,-0.01847,-0.00892,-0.99953,
06.17 10:59:07,80632,0.49799,0.16281,9.87369,-0.01065,-0.00213,0.00746,2.39258,3.88794,29.01001,1.06897,176.35141,-2.09303,-0.03166,-0.01855,-0.00874,-0.99928,
06.17 10:59:07,80633,0.52194,0.16759,9.86890,-0.00639,-0.00213,0.00746,3.28979,3.58887,29.01001,1.06850,173.15382,-2.09419,-0.05953,-0.01880,-0.00821,-0.99800,
06.17 10:59:07,80634,0.54588,0.17238,9.87848,-0.00746,0.00107,0.00639,2.39258,5.08423,30.20630,1.06848,172.81824,-2.09414,-0.06245,-0.01882,-0.00816,-0.99782,
06.17 10:59:07,80635,0.54588,0.17238,9.87848,-0.00639,0.00213,0.00533,3.28979,4.78516,29.90723,1.06854,170.92021,-2.09302,-0.07897,-0.01894,-0.00785,-0.99665,
06.17 10:59:07,80636,0.51715,0.19154,9.87848,-0.00746,0.00213,0.00533,2.09351,3.58887,29.90723,1.06912,170.30087,-2.09156,-0.08435,-0.01897,-0.00775,-0.99621,
06.17 10:59:07,80637,0.48363,0.17717,9.86411,-0.01065,0.00107,0.00533,4.93469,4.03748,29.15955,1.06785,165.29771,-2.09080,-0.12776,-0.01929,-0.00691,-0.99158,
06.17 10:59:07,80638,0.48363,0.16281,9.85932,-0.00852,-0.00320,0.00639,4.93469,4.03748,29.15955,1.06664,160.24486,-2.09090,-0.17134,-0.01957,-0.00604,-0.98498,
06.17 10:59:07,80639,0.50278,0.15323,9.86411,-0.00533,-0.00320,0.00746,2.69165,5.98145,29.30908,1.06780,159.81927,-2.09240,-0.17500,-0.01961,-0.00597,-0.98434,
06.17 10:59:07,80640,0.53151,0.16759,9.86890,-0.00426,-0.00213,0.00639,3.14026,4.63562,28.26233,1.06982,157.92310,-2.09408,-0.19126,-0.01972,-0.00566,-0.98132,
06.17 10:59:07,80641,0.53630,0.18196,9.87369,-0.00746,-0.00107,0.00746,3.14026,6.43005,28.26233,1.07150,157.12024,-2.09520,-0.19813,-0.01977,-0.00554,-0.97994,
06.17 10:59:07,80642,0.53151,0.17717,9.87369,-0.00959,0.00000,0.00639,2.69165,3.58887,28.71094,1.07072,155.04181,-2.09553,-0.21587,-0.01987,-0.00517,-0.97620,
06.17 10:59:07,80643,0.53151,0.16759,9.87369,-0.00959,-0.00107,0.00533,2.69165,3.58887,28.71094,1.06942,152.95728,-2.09591,-0.23360,-0.01996,-0.00480,-0.97210,
06.17 10:59:08,80644,0.51715,0.17717,9.87369,-0.00746,-0.00107,0.00639,3.88794,5.68237,29.90723,1.06859,150.81006,-2.09604,-0.25177,-0.02005,-0.00441,-0.96756,
06.17 10:59:08,80645,0.50278,0.17238,9.87369,-0.00959,-0.00107,0.00533,1.79443,4.18701,28.41187,1.06798,151.06763,-2.09625,-0.24959,-0.02004,-0.00445,-0.96813,
06.17 10:59:08,80646,0.49321,0.17238,9.86411,-0.00852,-0.00107,0.00320,1.79443,4.18701,28.41187,1.06698,151.32507,-2.09672,-0.24742,-0.02003,-0.00449,-0.96868,
06.17 10:59:08,80647,0.49321,0.16759,9.86411,-0.01065,-0.00213,0.00426,3.14026,4.03748,29.75769,1.06569,148.87202,-2.09754,-0.26810,-0.02013,-0.00405,-0.96315,
06.17 10:59:08,80648,0.51236,0.16281,9.86890,-0.00639,-0.00320,0.00533,2.99072,4.48608,28.11279,1.06577,147.06723,-2.09897,-0.28323,-0.02020,-0.00373,-0.95882,
06.17 10:59:08,80649,0.53630,0.16759,9.86411,-0.00213,-0.00320,0.00533,2.69165,5.68237,29.60815,1.06796,146.54050,-2.10087,-0.28764,-0.02024,-0.00365,-0.95751,
06.17 10:59:08,80650,0.54109,0.18675,9.87369,-0.00533,-0.00213,0.00639,3.73840,3.43933,29.75769,1.06984,142.13504,-2.10191,-0.32423,-0.02038,-0.00288,-0.94574,
06.17 10:59:08,80651,0.52194,0.19632,9.85932,-0.01065,-0.00107,0.00426,3.73840,3.43933,29.75769,1.06898,137.69089,-2.10216,-0.36065,-0.02047,-0.00208,-0.93245,
06.17 10:59:08,80652,0.51236,0.17717,9.86411,-0.01172,0.00107,0.00426,2.24304,5.23376,30.05676,1.06713,137.65520,-2.10150,-0.36094,-0.02046,-0.00206,-0.93234,
06.17 10:59:08,80653,0.50757,0.16759,9.86890,-0.00959,-0.00107,0.00533,1.94397,4.63562,29.15955,1.06604,137.86581,-2.10159,-0.35923,-0.02046,-0.00209,-0.93301,
06.17 10:59:08,80654,0.51236,0.15802,9.86890,-0.00639,-0.00213,0.00746,2.54211,4.03748,28.86047,1.06607,136.55362,-2.10235,-0.36989,-0.02048,-0.00185,-0.92883,
06.17 10:59:08,80655,0.51715,0.17238,9.86890,-0.00639,-0.00213,0.00639,2.39258,3.58887,29.30908,1.06717,135.17226,-2.10348,-0.38106,-0.02052,-0.00161,-0.92431,
06.17 10:59:08,80656,0.53151,0.17238,9.87369,-0.01065,-0.00107,0.00639,3.43933,2.84119,28.56140,1.06592,130.11310,-2.10368,-0.42148,-0.02057,-0.00069,-0.90659,
06.17 10:59:08,80657,0.53151,0.17238,9.86411,-0.00746,0.00107,0.00533,3.88794,3.88794,27.51465,1.06491,125.90700,-2.10335,-0.45447,-0.02057,0.00007,-0.89051,
06.17 10:59:08,80658,0.52194,0.17238,9.86890,-0.00852,0.00107,0.00533,1.64490,3.73840,28.56140,1.06465,126.36993,-2.10263,-0.45087,-0.02056,-0.00001,-0.89233,
06.17 10:59:08,80659,0.51236,0.17717,9.86411,-0.00852,0.00000,0.00533,1.64490,3.73840,28.56140,1.06454,126.83038,-2.10212,-0.44728,-0.02056,-0.00010,-0.89415,
06.17 10:59:08,80660,0.50278,0.17238,9.86890,-0.00852,-0.00213,0.00533,2.84119,4.33655,28.86047,1.06440,125.14961,-2.10237,-0.46035,-0.02056,0.00021,-0.88748,
06.17 10:59:08,80661,0.50278,0.16759,9.85932,-0.00959,-0.00320,0.00639,2.54211,4.03748,29.75769,1.06368,123.86860,-2.10372,-0.47024,-0.02056,0.00045,-0.88228,
06.17 10:59:08,80662,0.52194,0.17238,9.86411,-0.00746,0.00000,0.00639,3.14026,3.73840,30.35583,1.06308,120.94275,-2.10436,-0.49261,-0.02055,0.00098,-0.86999,
06.17 10:59:08,80663,0.53151,0.17238,9.86411,-0.00533,-0.00213,0.00639,3.73840,4.03748,27.96326,1.06381,117.13618,-2.10488,-0.52123,-0.02051,0.00166,-0.85317,
06.17 10:59:08,80664,0.54109,0.18675,9.86411,-0.00533,0.00000,0.00746,3.73840,4.03748,27.96326,1.06585,113.30278,-2.10453,-0.54948,-0.02045,0.00233,-0.83524,
06.17 10:59:08,80665,0.53151,0.19632,9.86411,-0.00746,0.00000,0.00639,2.54211,4.03748,29.45862,1.06676,111.97742,-2.10447,-0.55910,-0.02043,0.00256,-0.82883,
06.17 10:59:08,80666,0.51715,0.18196,9.86411,-0.00959,0.00107,0.00639,3.73840,6.13098,29.75769,1.06617,110.20942,-2.10407,-0.57182,-0.02038,0.00287,-0.82012,
06.17 10:59:08,80667,0.51236,0.16759,9.85932,-0.00852,-0.00107,0.00746,1.94397,4.03748,30.35583,1.06516,110.23346,-2.10384,-0.57165,-0.02037,0.00288,-0.82024,
06.17 10:59:08,80668,0.50757,0.15802,9.85932,-0.00746,-0.00213,0.00746,3.73840,2.54211,28.56140,1.06538,103.71797,-2.10461,-0.61734,-0.02018,0.00403,-0.78641,
06.17 10:59:08,80669,0.50757,0.15323,9.86411,-0.00639,-0.00107,0.00533,2.84119,4.93469,29.15955,1.06589,102.49598,-2.10536,-0.62569,-0.02015,0.00425,-0.77978,
06.17 10:59:08,80670,0.51236,0.16281,9.86411,-0.00746,-0.00107,0.00533,3.58887,3.88794,29.30908,1.06664,98.67674,-2.10577,-0.65132,-0.02000,0.00491,-0.75851,
06.17 10:59:08,80671,0.51236,0.16759,9.86411,-0.00746,-0.00107,0.00639,2.54211,3.43933,29.45862,1.06698,96.62859,-2.10623,-0.66478,-0.01992,0.00527,-0.74673,
06.17 10:59:08,80672,0.52672,0.17238,9.85932,-0.00639,-0.00107,0.00426,2.54211,3.43933,29.45862,1.06801,94.56995,-2.10660,-0.67808,-0.01983,0.00562,-0.73469,
06.17 10:59:08,80673,0.52672,0.18196,9.86411,-0.00639,0.00000,0.00533,3.14026,4.33655,29.75769,1.06847,92.21717,-2.10665,-0.69302,-0.01971,0.00603,-0.72060,
06.17 10:59:08,80674,0.53151,0.18196,9.85932,-0.00746,0.00000,0.00426,2.54211,2.84119,28.56140,1.06899,89.05255,-2.10717,-0.71266,-0.01954,0.00657,-0.70121,
06.17 10:59:08,80675,0.52672,0.17238,9.86890,-0.01065,0.00000,0.00533,3.43933,4.63562,29.75769,1.06822,86.41257,-2.10699,-0.72862,-0.01938,0.00702,-0.68460,
06.17 10:59:08,80676,0.52672,0.16759,9.86890,-0.00852,-0.00213,0.00746,2.39258,5.08423,29.60815,1.06688,86.04385,-2.10729,-0.73082,-0.01935,0.00709,-0.68224,
06.17 10:59:08,80677,0.52194,0.16759,9.86890,-0.00852,0.00000,0.00426,2.84119,5.23376,29.15955,1.06670,84.99596,-2.10707,-0.73703,-0.01928,0.00727,-0.67554,
06.17 10:59:08,80678,0.52672,0.16281,9.86890,-0.00533,-0.00213,0.00533,2.54211,3.73840,29.15955,1.06715,83.26690,-2.10779,-0.74714,-0.01918,0.00756,-0.66434,
06.17 10:59:08,80679,0.52194,0.17238,9.86411,-0.00746,0.00000,0.00533,1.79443,4.18701,29.01001,1.06761,83.66879,-2.10799,-0.74480,-0.01921,0.00749,-0.66695,
06.17 10:59:08,80680,0.51236,0.17238,9.86890,-0.00959,0.00107,0.00639,1.79443,4.18701,29.01001,1.06687,84.07001,-2.10737,-0.74246,-0.01923,0.00743,-0.66954,
06.17 10:59:08,80681,0.51236,0.17238,9.86411,-0.00959,0.00000,0.00639,3.58887,4.78516,28.71094,1.06592,81.23998,-2.10616,-0.75877,-0.01902,0.00790,-0.65101,
06.17 10:59:08,80682,0.51236,0.17238,9.86890,-0.00852,-0.00107,0.00746,2.24304,4.63562,28.26233,1.06549,80.82689,-2.10555,-0.76111,-0.01899,0.00796,-0.64828,
06.17 10:59:08,80683,0.51236,0.17238,9.87369,-0.00746,-0.00107,0.00533,3.14026,4.93469,29.45862,1.06527,79.00958,-2.10576,-0.77130,-0.01886,0.00826,-0.63613,
06.17 10:59:08,80684,0.50278,0.16759,9.87848,-0.00852,-0.00213,0.00533,2.69165,2.39258,29.30908,1.06460,74.25276,-2.10605,-0.79703,-0.01850,0.00905,-0.60356,
06.17 10:59:08,80685,0.51236,0.16759,9.86890,-0.00852,-0.00107,0.00639,2.69165,2.39258,29.30908,1.06401,69.45377,-2.10717,-0.82160,-0.01810,0.00982,-0.56968,
06.17 10:59:08,80686,0.52194,0.17238,9.87369,-0.00852,-0.00107,0.00426,3.58887,5.08423,28.71094,1.06363,66.86887,-2.10722,-0.83424,-0.01788,0.01023,-0.55099,
06.17 10:59:08,80687,0.52672,0.16759,9.86890,-0.00746,-0.00107,0.00533,4.48608,3.88794,29.01001,1.06361,61.17669,-2.10729,-0.86057,-0.01735,0.01111,-0.50889,
06.17 10:59:08,80688,0.52672,0.17238,9.86411,-0.00746,-0.00107,0.00533,4.48608,3.88794,29.01001,1.06328,55.42497,-2.10783,-0.88502,-0.01677,0.01197,-0.46508,
06.17 10:59:08,80689,0.51715,0.16759,9.86411,-0.00959,-0.00107,0.00533,2.69165,4.48608,28.71094,1.06293,54.01604,-2.10839,-0.89067,-0.01662,0.01218,-0.45416,
06.17 10:59:08,80690,0.51715,0.16281,9.85932,-0.00852,0.00000,0.00639,2.54211,3.73840,29.15955,1.06187,52.20310,-2.10874,-0.89774,-0.01642,0.01245,-0.44001,
06.17 10:59:08,80691,0.51236,0.16759,9.86411,-0.00639,-0.00107,0.00639,1.79443,4.18701,29.60815,1.06219,52.70584,-2.10888,-0.89581,-0.01647,0.01238,-0.44395,
06.17 10:59:08,80692,0.51715,0.17238,9.86411,-0.00746,-0.00213,0.00639,1.64490,3.73840,28.26233,1.06262,53.26771,-2.11005,-0.89361,-0.01654,0.01230,-0.44832,
06.17 10:59:08,80693,0.51715,0.18196,9.86890,-0.00639,-0.00213,0.00426,1.64490,3.73840,28.26233,1.06302,53.82694,-2.11107,-0.89142,-0.01661,0.01223,-0.45270,
06.17 10:59:08,80694,0.51236,0.18675,9.86890,-0.00852,-0.00107,0.00320,3.88794,2.99072,29.30908,1.06334,47.37030,-2.11114,-0.91549,-0.01590,0.01314,-0.40176,
06.17 10:59:08,80695,0.51715,0.18196,9.87848,-0.00959,-0.00107,0.00533,1.64490,3.43933,29.45862,1.06285,47.88234,-2.11107,-0.91369,-0.01595,0.01307,-0.40585,
06.17 10:59:08,80696,0.50757,0.17717,9.86890,-0.00852,0.00000,0.00533,3.14026,4.93469,29.45862,1.06221,45.97116,-2.11115,-0.92033,-0.01573,0.01334,-0.39056,
06.17 10:59:08,80697,0.50757,0.17238,9.85932,-0.00746,-0.00213,0.00426,2.84119,3.73840,28.56140,1.06213,43.27250,-2.11209,-0.92927,-0.01541,0.01371,-0.36877,
06.17 10:59:08,80698,0.50757,0.16759,9.85932,-0.00639,-0.00107,0.00426,3.88794,3.88794,29.30908,1.06256,38.41117,-2.11253,-0.94409,-0.01482,0.01436,-0.32905,
06.17 10:59:08,80699,0.50757,0.16759,9.86411,-0.00639,-0.00107,0.00426,3.58887,4.78516,28.41187,1.06345,35.33949,-2.11278,-0.95256,-0.01444,0.01475,-0.30362,
06.17 10:59:08,80700,0.51715,0.16281,9.85932,-0.00746,-0.00213,0.00639,1.64490,4.33655,28.86047,1.06343,36.30621,-2.11344,-0.94996,-0.01456,0.01463,-0.31164,
06.17 10:59:08,80701,0.52672,0.15802,9.86411,-0.00746,-0.00107,0.00746,1.64490,4.33655,28.86047,1.06300,37.27021,-2.11364,-0.94731,-0.01468,0.01451,-0.31962,
06.17 10:59:08,80702,0.52194,0.16281,9.86411,-0.00533,0.00000,0.00746,1.49536,4.18701,28.71094,1.06379,38.59885,-2.11374,-0.94354,-0.01486,0.01434,-0.33059,
06.17 10:59:08,80703,0.51236,0.16281,9.86411,-0.00852,0.00000,0.00533,2.24304,4.33655,29.75769,1.06424,38.09719,-2.11364,-0.94497,-0.01480,0.01440,-0.32645,
06.17 10:59:08,80704,0.51236,0.16281,9.85932,-0.00639,-0.00213,0.00533,5.53284,2.84119,29.15955,1.06421,28.82520,-2.11393,-0.96827,-0.01358,0.01555,-0.24901,
06.17 10:59:08,80705,0.50278,0.16281,9.85932,-0.00959,-0.00107,0.00746,2.99072,5.08423,29.01001,1.06332,27.27764,-2.11481,-0.97155,-0.01337,0.01575,-0.23591,
06.17 10:59:08,80706,0.50757,0.17238,9.85453,-0.00852,-0.00107,0.00639,2.99072,5.08423,29.01001,1.06267,25.72745,-2.11537,-0.97465,-0.01315,0.01593,-0.22275,
06.17 10:59:08,80707,0.51715,0.17238,9.85932,-0.00959,-0.00213,0.00533,1.79443,5.08423,29.01001,1.06218,26.64652,-2.11536,-0.97282,-0.01327,0.01583,-0.23055,
06.17 10:59:08,80708,0.52194,0.17238,9.86411,-0.00852,-0.00107,0.00533,1.64490,3.73840,29.45862,1.06157,27.39496,-2.11598,-0.97130,-0.01337,0.01575,-0.23690,
06.17 10:59:08,80709,0.52672,0.16759,9.86890,-0.00959,-0.00213,0.00746,1.64490,3.73840,29.45862,1.06139,28.14363,-2.11632,-0.96973,-0.01347,0.01566,-0.24324,
06.17 10:59:08,80710,0.52672,0.16759,9.86890,-0.00959,-0.00213,0.00426,1.79443,4.18701,31.10352,1.06087,28.84348,-2.11679,-0.96823,-0.01356,0.01558,-0.24916,
06.17 10:59:08,80711,0.51715,0.16281,9.87369,-0.00959,-0.00107,0.00639,1.34583,4.63562,28.26233,1.06021,30.72136,-2.11712,-0.96401,-0.01381,0.01536,-0.26499,
06.17 10:59:08,80712,0.51236,0.16759,9.86890,-0.00852,-0.00107,0.00533,2.99072,4.48608,29.01001,1.05932,28.59517,-2.11745,-0.96878,-0.01352,0.01562,-0.24707,
06.17 10:59:08,80713,0.51715,0.16759,9.86411,-0.00746,0.00000,0.00533,3.28979,4.78516,29.60815,1.05910,26.16885,-2.11756,-0.97378,-0.01318,0.01591,-0.22649,
06.17 10:59:08,80714,0.52194,0.18196,9.86411,-0.00639,0.00000,0.00533,3.28979,4.78516,29.60815,1.05956,23.73177,-2.11710,-0.97837,-0.01285,0.01618,-0.20573,
06.17 10:59:08,80715,0.52672,0.19632,9.85932,-0.00639,0.00000,0.00746,3.58887,4.48608,28.41187,1.06090,20.20471,-2.11711,-0.98425,-0.01235,0.01656,-0.17554,
06.17 10:59:08,80716,0.52194,0.20111,9.84975,-0.00746,0.00107,0.00639,2.99072,4.18701,28.11279,1.06171,17.61246,-2.11664,-0.98796,-0.01198,0.01683,-0.15322,
06.17 10:59:08,80717,0.51236,0.19154,9.85453,-0.01172,0.00000,0.00533,2.84119,3.43933,28.26233,1.06017,14.26263,-2.11634,-0.99202,-0.01147,0.01718,-0.12428,
06.17 10:59:08,80718,0.50757,0.17717,9.85453,-0.00959,-0.00213,0.00639,3.43933,3.73840,30.65491,1.05891,9.97737,-2.11685,-0.99597,-0.01081,0.01760,-0.08711,
06.17 10:59:08,80719,0.50757,0.17238,9.86411,-0.00959,-0.00320,0.00533,3.14026,3.14026,28.86047,1.05746,5.14294,-2.11769,-0.99876,-0.01005,0.01805,-0.04502,
06.17 10:59:08,80720,0.50757,0.16759,9.86411,-0.00746,-0.00213,0.00639,2.69165,3.88794,29.01001,1.05697,2.95757,-2.11856,-0.99944,-0.00970,0.01824,-0.02597,
06.17 10:59:08,80721,0.49799,0.16759,9.85453,-0.00852,-0.00107,0.00639,1.34583,4.03748,28.86047,1.05695,4.87030,-2.11922,-0.99887,-0.01000,0.01808,-0.04265,
06.17 10:59:08,80722,0.51715,0.16281,9.85453,-0.00852,-0.00213,0.00746,1.34583,4.03748,28.86047,1.05696,6.77597,-2.11929,-0.99801,-0.01030,0.01792,-0.05925,
06.17 10:59:08,80723,0.52194,0.16759,9.86411,-0.00746,-0.00107,0.00533,3.14026,6.43005,29.45862,1.05652,5.86951,-2.11993,-0.99846,-0.01015,0.01800,-0.05136,
06.17 10:59:08,80724,0.52194,0.16759,9.86890,-0.00746,0.00213,0.00639,2.84119,2.84119,29.15955,1.05710,1.22696,-2.11930,-0.99971,-0.00942,0.01839,-0.01087,
06.17 10:59:08,80725,0.52194,0.17717,9.86411,-0.00746,0.00107,0.00639,3.28979,3.88794,29.01001,1.05757,-2.60975,-2.11820,-0.99952,-0.00880,0.01869,0.02260,
06.17 10:59:08,80726,0.51715,0.17238,9.86890,-0.00852,0.00000,0.00426,2.24304,4.03748,28.56140,1.05745,-3.43465,-2.11801,-0.99933,-0.00867,0.01875,0.02979,
06.17 10:59:08,80727,0.51715,0.16759,9.86411,-0.00959,0.00107,0.00639,1.79443,6.28052,29.60815,1.05660,-2.01243,-2.11708,-0.99962,-0.00889,0.01863,0.01739,
06.17 10:59:08,80728,0.51715,0.17717,9.86411,-0.00746,0.00000,0.00533,2.84119,3.73840,29.15955,1.05653,-4.87485,-2.11710,-0.99888,-0.00842,0.01885,0.04235,
06.17 10:59:08,80729,0.52194,0.17717,9.86411,-0.00852,0.00000,0.00639,1.94397,3.73840,29.15955,1.05684,-5.09718,-2.11656,-0.99880,-0.00839,0.01886,0.04429,
06.17 10:59:08,80730,0.51715,0.18196,9.86890,-0.00959,-0.00107,0.00639,1.94397,3.73840,29.15955,1.05600,-5.31978,-2.11604,-0.99871,-0.00835,0.01887,0.04623,
06.17 10:59:08,80731,0.51236,0.17717,9.86890,-0.00959,0.00107,0.00746,2.24304,6.13098,29.15955,1.05471,-4.89084,-2.11587,-0.99887,-0.00841,0.01884,0.04249,
06.17 10:59:08,80732,0.50757,0.16759,9.87369,-0.00852,0.00000,0.00533,2.99072,5.08423,29.01001,1.05398,-6.51191,-2.11545,-0.99818,-0.00813,0.01895,0.05661,
06.17 10:59:08,80733,0.50757,0.16281,9.86890,-0.00639,0.00000,0.00639,3.58887,3.28979,29.60815,1.05372,-12.29590,-2.11499,-0.99405,-0.00716,0.01933,0.10690,
06.17 10:59:08,80734,0.50757,0.16281,9.86890,-0.00852,-0.00107,0.00426,2.69165,3.28979,27.81372,1.05358,-15.66142,-2.11472,-0.99047,-0.00659,0.01953,0.13604,
06.17 10:59:08,80735,0.50757,0.15802,9.85932,-0.00959,-0.00107,0.00426,2.69165,3.28979,27.81372,1.05282,-19.04346,-2.11522,-0.98603,-0.00601,0.01972,0.16522,
06.17 10:59:08,80736,0.50757,0.16281,9.85453,-0.00959,0.00000,0.00533,2.84119,2.84119,29.15955,1.05249,-23.88886,-2.11500,-0.97816,-0.00516,0.01996,0.20674,
06.17 10:59:08,80737,0.51236,0.16759,9.85453,-0.00746,0.00000,0.00533,3.73840,3.43933,29.45862,1.05274,-29.88739,-2.11427,-0.96600,-0.00412,0.02019,0.25764,
06.17 10:59:08,80738,0.51715,0.17238,9.85932,-0.00959,0.00000,0.00320,3.73840,3.43933,29.45862,1.05328,-35.94775,-2.11401,-0.95104,-0.00305,0.02038,0.30835,
06.17 10:59:08,80739,0.51715,0.17717,9.85932,-0.00852,0.00000,0.00533,2.69165,4.18701,29.01001,1.05286,-37.87317,-2.11314,-0.94572,-0.00271,0.02042,0.32428,
06.17 10:59:08,80740,0.51236,0.17717,9.85932,-0.00852,-0.00107,0.00533,3.58887,3.28979,28.11279,1.05251,-44.05191,-2.11292,-0.92687,-0.00160,0.02054,0.37477,
06.17 10:59:08,80741,0.51236,0.17717,9.85932,-0.00746,0.00000,0.00533,3.43933,3.43933,29.75769,1.05269,-49.46459,-2.11246,-0.90814,-0.00063,0.02058,0.41812,
06.17 10:59:08,80742,0.51236,0.17717,9.85932,-0.00852,-0.00213,0.00639,2.54211,3.14026,27.66418,1.05239,-52.82701,-2.11295,-0.89549,-0.00002,0.02060,0.44459,
06.17 10:59:08,80743,0.52672,0.17238,9.85453,-0.00746,0.00000,0.00426,2.54211,3.14026,27.66418,1.05232,-56.20978,-2.11289,-0.88197,0.00059,0.02059,0.47082,
06.17 10:59:09,80744,0.52672,0.18196,9.85932,-0.00959,-0.00107,0.00426,2.84119,3.14026,28.56140,1.05218,-60.63348,-2.11340,-0.86314,0.00138,0.02055,0.50450,
06.17 10:59:09,80745,0.52672,0.18196,9.85932,-0.01065,0.00107,0.00533,3.14026,6.13098,28.56140,1.05079,-61.86303,-2.11271,-0.85768,0.00161,0.02053,0.51374,
06.17 10:59:09,80746,0.52194,0.16759,9.86890,-0.00959,-0.00107,0.00426,4.03748,4.03748,30.35583,1.04893,-67.66895,-2.11164,-0.83056,0.00266,0.02040,0.55651,
06.17 10:59:09,80747,0.51715,0.17238,9.85932,-0.00533,-0.00213,0.00426,2.99072,1.49536,29.90723,1.04922,-78.97472,-2.11192,-0.77171,0.00465,0.02004,0.63562,
06.17 10:59:09,80748,0.50757,0.17238,9.85932,-0.00746,0.00000,0.00639,3.73840,4.93469,29.15955,1.04972,-82.78110,-2.11194,-0.75017,0.00531,0.01988,0.66090,
